stem,cls,source,missed,size,rel_lum,box_dr,scene_dr
hdr_00194,pottedplant,S1,False,11.017227172851562,13.052988657638563,2.554807424545288,6.341115073252767
hdr_00194,pottedplant,S1,True,4.596063137054443,40.291240812124734,1.0828880071640015,6.341115073252767
hdr_00194,pottedplant,S1,False,20.975662231445312,0.7315423490683014,2.679234504699707,6.341115073252767
hdr_00194,person,S1,False,35.80058670043945,0.4610809187365858,3.155902624130249,6.341115073252767
hdr_00194,person,S1,False,34.781761169433594,0.40187923914355217,3.2029404640197754,6.341115073252767
hdr_00194,person,S1,False,23.393678665161133,1.8175475915544514,2.5870249271392822,6.341115073252767
hdr_00194,pottedplant,S1,False,6.529074668884277,39.18815307761086,1.9015698432922363,6.341115073252767
hdr_00205,person,S1,False,12.102499961853027,176.96046709669326,1.670607566833496,6.397650746569041
hdr_00205,car,S1,False,61.3698616027832,0.5006431126436485,6.142549991607666,6.397650746569041
hdr_00207,person,S1,False,11.000988960266113,163.33837112255267,2.1808559894561768,6.397867948114905
hdr_00207,car,S1,False,61.67670440673828,0.48918692846200934,6.1374664306640625,6.397867948114905
hdr_00226,car,S1,False,67.73966217041016,0.5802989010359069,6.127068996429443,6.400034009871413
hdr_00226,person,S1,False,15.513534545898438,227.2871820961926,1.1393473148345947,6.400034009871413
hdr_00226,person,S1,False,9.959671974182129,67.58338568201776,6.061853408813477,6.400034009871413
hdr_00231,car,S1,False,69.28827667236328,0.6311421117716896,6.1212944984436035,6.399168881135323
hdr_00231,person,S1,True,6.640605449676514,38.39285725455036,5.771892070770264,6.399168881135323
hdr_00231,person,S1,False,15.061298370361328,266.31015171281234,1.0932230949401855,6.399168881135323
hdr_00243,car,S1,False,72.813720703125,0.6509397479055915,6.107953071594238,6.400034009871413
hdr_00243,person,S1,False,16.302404403686523,261.6373183156287,1.0603333711624146,6.400034009871413
hdr_00243,person,S1,True,5.055387496948242,5.052440667936941,5.224307060241699,6.400034009871413
hdr_00257,car,S1,False,75.75563049316406,0.7182728196386232,6.0929484367370605,6.3985189017445
hdr_00257,person,S1,False,13.268020629882812,127.43462466375192,6.124373435974121,6.3985189017445
hdr_00265,car,S1,False,72.68296813964844,0.7763437292159675,6.088337421417236,6.398735669646132
hdr_00265,person,S1,False,13.561391830444336,93.15600568861652,6.120258331298828,6.398735669646132
hdr_00277,car,S1,False,63.32540512084961,0.724161109489507,5.971338272094727,6.401328480224412
hdr_00277,person,S1,False,6.548725128173828,2.2233473552420304,4.870267391204834,6.401328480224412
hdr_00311,car,S1,False,50.200260162353516,0.747798759261579,6.0965118408203125,6.398085041087135
hdr_00311,person,S1,False,15.269400596618652,241.0852193635591,1.5162664651870728,6.398085041087135
hdr_00311,person,S1,True,11.24454116821289,202.21417867220464,1.5816421508789062,6.398085041087135
hdr_00311,person,S1,False,29.95167350769043,0.29075005831583106,4.022769451141357,6.398085041087135
hdr_00326,car,S1,False,44.487972259521484,0.6689858290237006,6.120037078857422,6.397867948114905
hdr_00326,person,S1,True,31.508546829223633,0.2332323941590025,4.799466133117676,6.397867948114905
hdr_00326,person,S1,False,10.863986015319824,195.29560696465649,1.6913079023361206,6.397867948114905
hdr_00326,person,S1,False,12.230881690979004,161.63602219767537,2.9877676963806152,6.397867948114905
hdr_00326,person,S1,False,15.753623962402344,188.76599046851325,1.4531346559524536,6.397867948114905
hdr_00333,car,S1,False,43.371742248535156,0.755001224039199,6.125080108642578,6.397867948114905
hdr_00333,person,S1,False,33.35759353637695,0.2996729534809255,4.7604570388793945,6.397867948114905
hdr_00333,person,S1,False,11.437468528747559,212.61568706297612,1.5815104246139526,6.397867948114905
hdr_00333,person,S1,False,15.749486923217773,184.35434026614243,1.4778728485107422,6.397867948114905
hdr_00333,person,S1,False,15.832856178283691,195.76273559263976,2.491621255874634,6.397867948114905
hdr_00364,car,S1,False,33.64373016357422,0.9609953823765067,5.923547267913818,6.397433436340887
hdr_00364,person,S1,False,27.994522094726562,0.49510683219529705,5.951881408691406,6.397433436340887
hdr_00364,person,S1,False,12.956833839416504,135.60067846519254,1.8235924243927002,6.397433436340887
hdr_00364,person,S1,False,15.222412109375,152.46936527760616,1.4842947721481323,6.397433436340887
hdr_00364,person,S1,False,15.190961837768555,182.8808787289708,1.6746785640716553,6.397433436340887
hdr_00379,car,S1,False,31.067520141601562,1.7610304611120473,6.024326801300049,6.400681727339578
hdr_00379,person,S1,False,30.375635147094727,19.696225660283062,6.139383792877197,6.400681727339578
hdr_00379,person,S1,False,13.921941757202148,111.4167569358235,1.4473270177841187,6.400681727339578
hdr_00379,person,S1,False,12.861065864562988,129.52570120507892,1.671905279159546,6.400681727339578
hdr_00397,car,S1,False,30.33951759338379,8.732513373781986,3.2046539783477783,6.398302025594224
hdr_00397,person,S1,False,13.581463813781738,24.870583539101432,6.163857460021973,6.398302025594224
hdr_00397,person,S1,False,26.534622192382812,1.527532183595499,6.123681545257568,6.398302025594224
hdr_00397,person,S1,False,11.180351257324219,97.7559659015481,1.5730918645858765,6.398302025594224
hdr_00397,person,S1,False,12.861063957214355,90.01825774159555,1.5246632099151611,6.398302025594224
hdr_00569,person,S1,False,41.797386169433594,5.45773246830896,3.3840677738189697,6.105418177711523
hdr_00569,person,S1,False,55.218441009521484,1.226309618532937,4.707417964935303,6.105418177711523
hdr_00569,pottedplant,S1,False,25.098371505737305,2.400646214317467,4.855428695678711,6.105418177711523
hdr_00569,bottle,S1,False,9.29496955871582,3.8905640445692447,2.679711103439331,6.105418177711523
hdr_00569,bottle,S1,False,13.201323509216309,5.311651709532734,2.667405605316162,6.105418177711523
hdr_00576,person,S1,False,39.72016525268555,7.334637892900785,3.9485559463500977,5.995484268694961
hdr_00576,person,S1,False,61.15497970581055,1.200119816336605,4.4462361335754395,5.995484268694961
hdr_00576,pottedplant,S1,False,19.957021713256836,3.1777197327966524,4.974065780639648,5.995484268694961
hdr_00576,bottle,S1,False,9.483144760131836,11.575880982335223,2.838932514190674,5.995484268694961
hdr_00578,person,S1,False,41.54118728637695,6.896549500507821,3.9815633296966553,6.005463239500614
hdr_00578,person,S1,False,62.55397033691406,1.2306126220368867,4.451145172119141,6.005463239500614
hdr_00578,pottedplant,S1,False,19.973302841186523,3.0832313809222707,5.2293171882629395,6.005463239500614
hdr_00578,bottle,S1,True,9.061859130859375,16.474719086028728,2.5311880111694336,6.005463239500614
hdr_00587,person,S1,False,36.60768508911133,21.78380292501734,4.218487739562988,6.037554081220623
hdr_00587,person,S1,False,59.755958557128906,2.5851289168659295,4.216555595397949,6.037554081220623
hdr_00587,pottedplant,S1,False,17.251840591430664,5.835437832427062,5.924163341522217,6.037554081220623
hdr_00596,person,S1,False,29.762283325195312,27.527856777001887,5.859058380126953,5.909008200397284
hdr_00596,person,S1,False,57.16843032836914,4.555031775762701,4.211933135986328,5.909008200397284
hdr_00596,pottedplant,S1,False,16.546411514282227,14.569388622609683,5.771877288818359,5.909008200397284
hdr_00597,person,S1,False,29.395172119140625,27.462810847561656,5.842129707336426,5.871460237471443
hdr_00597,person,S1,False,58.84154510498047,4.7627212759660305,4.145823955535889,5.871460237471443
hdr_00597,pottedplant,S1,False,16.03912925720215,15.882246987933163,5.7294158935546875,5.871460237471443
hdr_00656,person,S1,False,47.55248260498047,1.0870134100398663,4.159717559814453,5.860265946013861
hdr_00656,person,S1,False,23.4388427734375,170.8321054796616,3.7242507934570312,5.860265946013861
hdr_00656,person,S1,False,15.37148666381836,1.2520552204916406,3.749732732772827,5.860265946013861
hdr_00656,person,S1,False,52.212493896484375,0.8774471426207225,4.256832122802734,5.860265946013861
hdr_00656,diningtable,S1,False,41.082611083984375,1.654446549495418,4.301987648010254,5.860265946013861
hdr_00656,bottle,S1,True,6.4120965003967285,1.1659848271086055,1.8495484590530396,5.860265946013861
hdr_00656,bottle,S1,False,5.222175598144531,0.7418833969230091,1.8835313320159912,5.860265946013861
hdr_00656,bottle,S1,False,5.687639236450195,1.2612733241080525,1.86635160446167,5.860265946013861
hdr_00656,bottle,S1,False,6.634546756744385,1.4294142080174819,1.8891814947128296,5.860265946013861
hdr_00656,bottle,S1,False,4.738472938537598,1.832554392144207,3.4631402492523193,5.860265946013861
hdr_00656,bottle,S1,False,5.416991233825684,1.3463441173311514,1.939736008644104,5.860265946013861
hdr_00656,bottle,S1,False,5.934000015258789,1.150886921374218,1.828397512435913,5.860265946013861
hdr_00656,bottle,S1,False,5.724382400512695,2.339234124759614,1.7543063163757324,5.860265946013861
hdr_00656,bottle,S1,False,5.171321868896484,2.072971813153261,3.530386447906494,5.860265946013861
hdr_00656,bottle,S1,False,5.51732873916626,1.37611455104871,3.450868606567383,5.860265946013861
hdr_00656,bottle,S1,False,3.5722010135650635,2.2810833086928035,2.2417993545532227,5.860265946013861
hdr_00656,bottle,S1,False,3.923675775527954,0.43678233152574913,1.9649056196212769,5.860265946013861
hdr_00656,bottle,S1,False,3.4074816703796387,0.4865631080066408,1.7221449613571167,5.860265946013861
hdr_00656,bottle,S1,False,4.072775363922119,0.5498031219572284,2.100128173828125,5.860265946013861
hdr_00656,bottle,S1,False,3.0269651412963867,1.2423341245843553,1.1108989715576172,5.860265946013861
hdr_00656,bottle,S1,False,2.7766714096069336,1.2454233084474413,0.6285825967788696,5.860265946013861
hdr_00656,bottle,S1,False,2.635303497314453,1.26586985744212,1.3953357934951782,5.860265946013861
hdr_00656,chair,S1,False,31.91324806213379,0.7534987883368882,2.9040729999542236,5.860265946013861
hdr_00656,chair,S1,False,35.11181640625,0.5561613175643957,2.762300491333008,5.860265946013861
hdr_00656,bottle,S1,False,2.9790804386138916,1.6643005915980509,0.808918833732605,5.860265946013861
hdr_00733,person,S1,False,47.83247375488281,1.1704542365600554,4.227956771850586,5.849654383639195
hdr_00733,person,S1,False,25.898557662963867,52.259672326429325,3.75775146484375,5.849654383639195
hdr_00733,person,S1,True,15.37148666381836,1.1292147101070558,3.564128875732422,5.849654383639195
hdr_00733,person,S1,False,51.03917694091797,0.8223549979572792,4.3290486335754395,5.849654383639195
hdr_00733,diningtable,S1,False,41.082611083984375,1.6395754086680188,4.375998497009277,5.849654383639195
hdr_00733,bottle,S1,False,6.4120965003967285,1.0791594140370737,1.8068150281906128,5.849654383639195
hdr_00733,bottle,S1,False,5.222175598144531,0.6919623255602819,1.85416579246521,5.849654383639195
hdr_00733,bottle,S1,False,5.687639236450195,1.144261481115177,1.7971746921539307,5.849654383639195
hdr_00733,bottle,S1,False,6.634546756744385,1.2651543971523227,1.789048433303833,5.849654383639195
hdr_00733,bottle,S1,False,5.055426597595215,1.3024091785986065,1.1464923620224,5.849654383639195
hdr_00733,bottle,S1,False,5.6209540367126465,1.610236689139943,1.882588267326355,5.849654383639195
hdr_00733,bottle,S1,False,5.934000015258789,1.4196562631854581,1.883069634437561,5.849654383639195
hdr_00733,bottle,S1,False,5.724382400512695,2.7299833783722804,1.8224011659622192,5.849654383639195
hdr_00733,bottle,S1,False,5.171321868896484,2.7184324652138243,3.617037534713745,5.849654383639195
hdr_00733,bottle,S1,False,5.51732873916626,1.7549274696869208,3.53014874458313,5.849654383639195
hdr_00733,bottle,S1,False,3.5722010135650635,2.730223871753289,2.3634414672851562,5.849654383639195
hdr_00733,bottle,S1,False,3.923675775527954,0.5274647859977147,2.0544538497924805,5.849654383639195
hdr_00733,bottle,S1,False,3.4074816703796387,0.5878740853786318,1.8253016471862793,5.849654383639195
hdr_00733,bottle,S1,False,4.072775363922119,0.5718871004090664,2.191230058670044,5.849654383639195
hdr_00733,bottle,S1,False,3.0269651412963867,1.3627398087916935,1.1269909143447876,5.849654383639195
hdr_00733,bottle,S1,False,2.7766714096069336,1.3671147529700465,0.6319270133972168,5.849654383639195
hdr_00733,bottle,S1,False,2.635303497314453,1.1209479509923768,1.407357931137085,5.849654383639195
hdr_00733,chair,S1,False,31.91324806213379,0.8238938342237346,3.138425350189209,5.849654383639195
hdr_00733,chair,S1,False,35.11181640625,0.5178527502948923,2.767178773880005,5.849654383639195
hdr_00733,bottle,S1,False,2.9790804386138916,1.8597891451518154,0.8290956020355225,5.849654383639195
hdr_00781,person,S1,False,6.513516426086426,1.6281883273359326,5.537265300750732,6.050114289118228
hdr_00781,person,S1,False,8.268048286437988,0.3767264883515221,5.592475414276123,6.050114289118228
hdr_00781,car,S1,False,13.217297554016113,0.1578614739555144,5.977128505706787,6.050114289118228
hdr_00781,car,S1,False,28.426467895507812,0.12768236529819563,5.5217413902282715,6.050114289118228
hdr_00782,car,S1,False,28.426467895507812,0.12932566012165694,5.508425712585449,6.024272479556238
hdr_00782,car,S1,False,13.870933532714844,0.22453861136726005,5.943568229675293,6.024272479556238
hdr_00782,person,S1,False,7.802165985107422,0.2462871430318051,5.560571193695068,6.024272479556238
hdr_00782,person,S1,False,6.454921722412109,1.7728071851371692,3.5217998027801514,6.024272479556238
hdr_00785,person,S1,False,7.475341796875,1.662663307331961,3.097144842147827,5.862133882148981
hdr_00785,person,S1,False,7.475341796875,0.28576964974979957,5.706347942352295,5.862133882148981
hdr_00785,car,S1,False,16.52958869934082,0.2837493514871294,5.766859531402588,5.862133882148981
hdr_00785,car,S1,False,28.99288558959961,0.14730907096442422,5.3317461013793945,5.862133882148981
hdr_00786,car,S1,False,28.99288558959961,0.15137761665496885,5.369759559631348,5.907406481667336
hdr_00786,car,S1,False,18.379507064819336,0.23933888238290688,5.8007588386535645,5.907406481667336
hdr_00786,person,S1,False,7.254274368286133,0.2781055129624027,5.781682014465332,5.907406481667336
hdr_00786,person,S1,False,7.254275798797607,1.7129318709524988,2.934749126434326,5.907406481667336
hdr_00796,car,S1,False,23.449377059936523,0.4595847193421731,5.640871524810791,5.774900857425269
hdr_00796,car,S1,False,28.238582611083984,0.1355921303547143,5.256915092468262,5.774900857425269
hdr_00796,person,S1,False,6.488420009613037,0.5219164815451266,5.268772602081299,5.774900857425269
hdr_00796,person,S1,False,6.4884209632873535,1.6327505218186014,2.2198638916015625,5.774900857425269
hdr_00798,car,S1,False,22.617321014404297,0.8277152665301261,5.640171051025391,5.76661956765946
hdr_00798,car,S1,False,28.645599365234375,0.1529190580887341,5.311431407928467,5.76661956765946
hdr_00798,person,S1,False,8.228531837463379,0.504316427233689,5.238519191741943,5.76661956765946
hdr_00798,person,S1,False,6.661038875579834,1.8967719149336717,1.7001352310180664,5.76661956765946
hdr_00867,person,S1,False,6.589797019958496,0.4561297085526235,5.715301513671875,6.232288651796438
hdr_00867,person,S1,False,6.589797019958496,1.1762305938203768,2.0767743587493896,6.232288651796438
hdr_00867,car,S1,False,28.163894653320312,1.4059466474576074,6.125367164611816,6.232288651796438
hdr_00867,car,S1,False,23.24555778503418,0.21239894673377988,5.881629943847656,6.232288651796438
hdr_00900,car,S1,False,28.715208053588867,1.5644083343798165,6.048929214477539,6.160921388414519
hdr_00900,person,S1,False,5.702589988708496,2.208145187256747,1.7063735723495483,6.160921388414519
hdr_00914,car,S1,False,28.853925704956055,1.7097484436813246,6.068692207336426,6.190259637613159
hdr_00914,person,S1,False,5.807168483734131,2.641616932056929,2.476299285888672,6.190259637613159
hdr_00916,car,S1,False,28.390811920166016,1.7942847584931845,6.0559234619140625,6.178904886736037
hdr_00916,person,S1,False,5.1116204261779785,1.7908732574987956,2.406620740890503,6.178904886736037
hdr_00918,car,S1,False,29.493480682373047,1.771904947869687,6.03305196762085,6.158667259745623
hdr_00918,person,S1,False,6.215136528015137,2.81979424552236,2.3400917053222656,6.158667259745623
hdr_00918,person,S1,True,3.8188982009887695,1.5031836589869385,5.674975395202637,6.158667259745623
hdr_00965,person,S1,False,3.78883695602417,1.4288023570414425,5.399802207946777,6.043781223148749
hdr_00965,person,S1,False,3.78883695602417,1.5265038586431692,5.605132102966309,6.043781223148749
hdr_00965,person,S1,False,9.897503852844238,1.0948582428515021,5.761850357055664,6.043781223148749
hdr_00965,car,S1,False,23.931304931640625,2.284016563486831,6.0254225730896,6.043781223148749
hdr_00980,car,S1,False,18.923643112182617,3.001402771768878,6.076728343963623,6.030831116282166
hdr_00980,person,S1,False,4.0878424644470215,1.3897560123324089,5.585413455963135,6.030831116282166
hdr_00980,person,S1,False,4.087840557098389,1.227381001635121,5.3796563148498535,6.030831116282166
hdr_00983,car,S1,False,17.211671829223633,3.07177049522563,5.957641124725342,5.89410549328164
hdr_00983,person,S1,False,3.4200727939605713,0.6872891192370509,5.411446571350098,5.89410549328164
hdr_00983,person,S1,False,3.420073986053467,1.063311700690732,5.258794784545898,5.89410549328164
hdr_00986,car,S1,False,15.245389938354492,3.16538613706021,6.044093132019043,5.968994225199216
hdr_00986,person,S1,False,3.1595747470855713,1.4132488489840342,5.418296813964844,5.968994225199216
hdr_00986,person,S1,False,3.1595747470855713,1.123056982385032,5.359935283660889,5.968994225199216
hdr_00986,person,S1,False,3.159573554992676,0.9136965474529076,5.159200668334961,5.968994225199216
hdr_00993,person,S1,True,2.7321865558624268,1.0824624977588302,4.84222412109375,5.681734296588373
hdr_00993,person,S1,False,2.7321865558624268,0.9325431798713071,3.860508918762207,5.681734296588373
hdr_00993,person,S1,False,2.7321865558624268,1.3754356834073749,5.075066089630127,5.681734296588373
hdr_00993,car,S1,True,8.7771635055542,4.167414785744168,5.8053717613220215,5.681734296588373
hdr_01001,person,S1,True,1.9008958339691162,1.5714399857973067,5.131044864654541,5.662095295871137
hdr_01001,person,S1,True,1.9008948802947998,0.9625619881434213,4.809421062469482,5.662095295871137
hdr_01001,car,S1,False,20.069522857666016,0.2649329857345127,5.479662895202637,5.662095295871137
hdr_01005,person,S1,True,1.8487423658370972,0.6575866497264453,4.78473424911499,5.706432361676144
hdr_01005,person,S1,True,1.8487414121627808,1.3951307574918077,5.168210983276367,5.706432361676144
hdr_01005,person,S1,True,1.8487423658370972,0.8106492944468804,4.859607696533203,5.706432361676144
hdr_01005,car,S1,False,23.472890853881836,0.19886285959783834,5.408268928527832,5.706432361676144
hdr_01009,person,S1,True,2.6269519329071045,0.4641210043363104,4.962096214294434,5.682298681959424
hdr_01009,person,S1,False,2.626952886581421,0.8524926656395007,5.050046920776367,5.682298681959424
hdr_01009,person,S1,True,2.6269519329071045,0.4728684991484704,4.732473850250244,5.682298681959424
hdr_01009,car,S1,False,26.58868980407715,0.1727809932936438,5.324365139007568,5.682298681959424
hdr_01011,person,S1,False,2.8811075687408447,1.012922544160118,4.870049953460693,5.567027858736476
hdr_01011,person,S1,False,2.8811075687408447,1.0921274778317895,4.902515888214111,5.567027858736476
hdr_01011,person,S1,True,2.8811075687408447,0.550508704401472,4.6299238204956055,5.567027858736476
hdr_01011,car,S1,False,25.749332427978516,0.18020332497509658,5.210652828216553,5.567027858736476
hdr_01023,person,S1,False,3.1129062175750732,0.517064262657321,4.771853446960449,5.798945232847358
hdr_01023,person,S1,True,3.1129074096679688,1.0069271401803652,5.14688777923584,5.798945232847358
hdr_01023,person,S1,False,3.1129062175750732,0.8172644743697135,3.7183406352996826,5.798945232847358
hdr_01023,car,S1,False,25.352685928344727,0.4165313904674784,5.456367492675781,5.798945232847358
hdr_01037,person,S1,False,2.826009750366211,0.39897936707144926,4.848496913909912,5.613373326346723
hdr_01037,person,S1,False,2.826009750366211,1.3166094081573512,4.860950946807861,5.613373326346723
hdr_01037,person,S1,False,2.826009750366211,0.9727072641183124,4.058923244476318,5.613373326346723
hdr_01037,car,S1,False,22.04859733581543,0.4272814594609754,5.499705791473389,5.613373326346723
hdr_01043,person,S1,False,2.700256109237671,0.8310549926131504,5.461124897003174,5.855749844848897
hdr_01043,person,S1,False,2.700256109237671,1.206211572307386,5.193943977355957,5.855749844848897
hdr_01043,person,S1,False,2.700256109237671,0.37205304589736976,5.0034332275390625,5.855749844848897
hdr_01043,car,S1,False,15.427480697631836,0.3648948923216149,5.455329418182373,5.855749844848897
hdr_01112,person,S1,False,30.6091251373291,0.22097264798924385,2.7494523525238037,3.529562573768409
hdr_01112,person,S1,False,34.344120025634766,0.11879958376975092,2.484677791595459,3.529562573768409
hdr_01112,person,S1,False,26.871753692626953,0.09087767755716887,2.7339930534362793,3.529562573768409
hdr_01112,person,S1,False,28.786155700683594,0.1553720286877563,2.4636895656585693,3.529562573768409
hdr_01112,person,S1,True,25.958776473999023,0.10101662246958565,2.556642770767212,3.529562573768409
hdr_01134,person,S1,False,47.996578216552734,0.18450166339190338,2.6314074993133545,3.464450700368076
hdr_01134,person,S1,False,36.48145294189453,0.13847249903274367,2.6913583278656006,3.464450700368076
hdr_01134,person,S1,False,37.945335388183594,0.19281582319384974,2.239166021347046,3.464450700368076
hdr_01136,person,S1,False,48.16340637207031,0.1998164179377597,2.638974905014038,3.250474349225711
hdr_01136,person,S1,False,36.47924041748047,0.1448650185364122,2.7056996822357178,3.250474349225711
hdr_01136,person,S1,False,40.33555221557617,0.29165017663322496,2.2348732948303223,3.250474349225711
hdr_01138,person,S1,False,50.58592987060547,0.2185624480125386,2.6457886695861816,3.2615814521230315
hdr_01138,person,S1,False,35.921875,0.14480947919153722,2.7813684940338135,3.2615814521230315
hdr_01138,person,S1,False,39.14704895019531,0.1752640379383313,2.2673962116241455,3.2615814521230315
hdr_01156,person,S1,False,38.123512268066406,0.20724174719400118,2.675276279449463,3.439248422603943
hdr_01156,person,S1,False,46.96983337402344,0.16214570106298162,1.9708236455917358,3.439248422603943
hdr_01156,person,S1,False,39.46826934814453,0.25384730484886475,2.553955316543579,3.439248422603943
hdr_01157,person,S1,False,49.22804260253906,0.1781305161544236,2.016538143157959,3.4882653214053896
hdr_01157,person,S1,False,37.76522445678711,0.21685954899916574,2.65466046333313,3.4882653214053896
hdr_01157,person,S1,False,37.62540054321289,0.2860505177127547,2.601454019546509,3.4882653214053896
hdr_01161,person,S1,False,50.29202651977539,0.2942931558061478,2.016296148300171,3.4803014702365265
hdr_01161,person,S1,False,42.09566879272461,0.48667207656251854,3.1338086128234863,3.4803014702365265
hdr_01161,person,S1,False,41.26731872558594,0.3861661799162588,2.2779576778411865,3.4803014702365265
hdr_01161,person,S1,False,40.45848846435547,0.5303013123331476,2.772716760635376,3.4803014702365265
hdr_01169,person,S1,False,38.040428161621094,0.8807153116713349,2.9366140365600586,3.5805361241783342
hdr_01169,person,S1,False,47.12080001831055,0.45465719804346877,2.5592477321624756,3.5805361241783342
hdr_01169,person,S1,False,48.661643981933594,0.3854634914874219,2.214902400970459,3.5805361241783342
hdr_01176,person,S1,False,55.768287658691406,0.17692616065438188,2.7838826179504395,3.435381797431324
hdr_01176,person,S1,False,43.5391960144043,0.15229143031133893,2.5991926193237305,3.435381797431324
hdr_01178,person,S1,False,57.878623962402344,0.09345353892223802,2.789695978164673,3.449254070336931
hdr_01184,person,S1,False,65.32605743408203,0.07735569355539723,2.9376230239868164,3.394580121028908
hdr_01185,person,S1,False,66.86058044433594,0.07904106037128414,2.961852788925171,3.396082673843268
hdr_01187,person,S1,False,67.44148254394531,0.08471858433780782,2.962488889694214,3.334773202788654
hdr_01190,person,S1,False,64.56053161621094,0.062179144673716345,2.8603975772857666,3.28570903843478
hdr_01252,person,S1,False,41.74374008178711,0.99608861347734,2.6552441120147705,3.3670463715641348
hdr_01300,person,S3,False,74.27556610107422,0.5971224117870175,1.4659736156463623,2.448652670027398
hdr_01300,person,S3,True,5.103135108947754,2.9491555033156565,0.3258627951145172,2.448652670027398
hdr_01303,person,S3,False,58.863067626953125,0.2515959876877217,3.7695424556732178,4.696737600478152
hdr_01303,person,S3,False,34.470787048339844,1.7975766504503352,3.2019567489624023,4.696737600478152
hdr_01303,person,S3,False,51.509647369384766,4.564926813351501,4.0265212059021,4.696737600478152
hdr_01303,bottle,S3,False,8.472229957580566,0.5937198198331144,1.4812008142471313,4.696737600478152
hdr_01303,diningtable,S3,False,35.612247467041016,163.08171292994183,3.81754994392395,4.696737600478152
hdr_01303,bottle,S3,False,6.137027263641357,77.23429073635918,3.111311674118042,4.696737600478152
hdr_01303,bottle,S3,False,9.13828182220459,270.15242039814456,3.1689717769622803,4.696737600478152
hdr_01313,person,S3,False,63.849849700927734,0.33696801684290073,4.396996021270752,4.764222440701933
hdr_01313,person,S3,False,34.16990280151367,2.040797174840803,3.2603585720062256,4.764222440701933
hdr_01313,person,S3,False,52.056610107421875,5.825974369805086,4.01032829284668,4.764222440701933
hdr_01313,diningtable,S3,False,34.87387466430664,204.2023410273084,3.765151262283325,4.764222440701933
hdr_01313,bottle,S3,False,8.159260749816895,0.46576931705915464,1.368357539176941,4.764222440701933
hdr_01313,bottle,S3,False,7.359822750091553,0.3436135919043702,1.7443771362304688,4.764222440701933
